3107|SIMPKINS|11,585|64.80%|30.10%|0.41%|0.42%|2.43%|1.84%
3108|RAMON|11,582|10.83%|1.25%|1.29%|3.07%|0.42%|83.15%
3109|WHATLEY|11,579|69.44%|22.96%|0.42%|0.55%|2.07%|4.55%
3110|LEWANDOWSKI|11,577|95.59%|0.41%|0.54%|0.22%|1.18%|2.06%
3111|QUINONEZ|11,576|3.70%|0.35%|0.32%|0.14%|0.17%|95.33%
3112|CEPEDA|11,572|3.94%|1.07%|3.32%|(S)|(S)|90.72%
3113|WATTERS|11,569|83.56%|10.88%|0.56%|0.74%|2.05%|2.20%
3113|BOTELLO|11,569|6.41%|0.16%|0.13%|0.21%|0.17%|92.92%
3115|BARCLAY|11,568|80.17%|14.18%|0.75%|0.43%|1.75%|2.72%
3116|GRISSOM|11,563|78.03%|16.82%|0.36%|0.66%|1.86%|2.27%
3117|CADENA|11,560|6.25%|0.35%|0.30%|0.17%|0.24%|92.68%
3117|CANFIELD|11,560|94.12%|1.11%|0.64%|0.36%|1.60%|2.17%
3119|EDGE|11,556|80.75%|13.49%|0.39%|1.15%|2.00%|2.22%
3120|COTA|11,554|28.86%|0.37%|0.41%|1.14%|0.69%|68.53%
3121|PERRIN|11,550|80.64%|13.87%|0.75%|0.58%|2.33%|1.83%
3122|MCADAMS|11,547|86.31%|8.59%|0.46%|0.72%|1.86%|2.06%
3122|HARO|11,547|8.62%|0.57%|1.00%|0.22%|0.30%|89.30%
3124|KEELER|11,546|90.52%|3.51%|0.77%|0.88%|1.98%|2.33%
3124|PEREA|11,546|10.83%|0.42%|1.97%|0.89%|0.36%|85.54%
3126|MENARD|11,543|85.48%|8.07%|0.52%|1.72%|1.39%|2.82%
3127|RICCI|11,534|93.02%|0.51%|0.61%|0.13%|0.94%|4.79%
3128|BURKHOLDER|11,532|97.55%|0.28%|0.32%|0.14%|0.62%|1.09%
3129|POINDEXTER|11,531|51.49%|41.58%|0.40%|0.95%|3.44%|2.14%
3130|COYNE|11,525|95.36%|0.30%|0.67%|0.30%|1.45%|1.92%
3130|SHACKELFORD|11,525|77.31%|17.11%|0.51%|0.90%|2.13%|2.03%
3132|ELLINGTON|11,522|62.74%|31.00%|0.49%|0.43%|2.25%|3.09%
3133|KRIEGER|11,521|95.04%|0.58%|0.65%|0.30%|1.26%|2.16%
3133|RIDLEY|11,521|51.23%|41.52%|0.44%|1.48%|3.20%|2.13%
3135|TROUTMAN|11,519|79.80%|15.64%|0.44%|0.62%|1.68%|1.82%
3136|TELLO|11,512|8.54%|0.58%|0.69%|0.23%|0.30%|89.65%
3137|NIELSON|11,511|93.88%|0.78%|0.72%|0.58%|1.43%|2.60%
3138|CARY|11,506|81.99%|12.62%|0.61%|0.54%|1.74%|2.50%
3138|IRBY|11,506|50.96%|44.19%|0.42%|0.35%|2.12%|1.96%
3140|RUELAS|11,505|3.23%|0.14%|0.62%|0.39%|0.17%|95.45%
3141|GRIGSBY|11,501|68.48%|24.28%|0.61%|1.41%|2.76%|2.46%
3142|PAULINO|11,500|10.25%|1.38%|7.83%|0.13%|1.40%|79.00%
3142|MACIEL|11,500|17.82%|0.55%|0.23%|0.16%|0.41%|80.83%
3144|STEFFEN|11,494|95.58%|0.30%|0.71%|0.23%|1.24%|1.93%
3145|BLALOCK|11,493|81.56%|12.76%|0.30%|1.57%|1.57%|2.24%
3146|LEVESQUE|11,490|94.41%|0.85%|0.59%|0.52%|1.49%|2.13%
3147|FORSYTHE|11,489|90.07%|4.33%|0.57%|0.74%|1.69%|2.60%
3148|NEWBY|11,483|70.63%|23.76%|0.57%|0.66%|2.28%|2.10%
3149|LOR|11,479|1.40%|(S)|96.59%|(S)|1.14%|0.60%
3150|SAMPLE|11,471|68.43%|25.25%|0.66%|0.46%|2.44%|2.75%
3151|BARBEE|11,470|71.34%|23.04%|0.47%|0.69%|2.29%|2.16%
3152|BUTTERFIELD|11,468|90.89%|3.14%|0.76%|0.95%|2.14%|2.13%
3153|FRANZ|11,462|94.04%|0.38%|0.99%|0.32%|1.02%|3.25%
3154|KEANE|11,459|92.66%|1.55%|1.34%|0.17%|1.68%|2.58%
3155|GOOCH|11,453|75.32%|19.51%|0.88%|0.52%|1.73%|2.04%
3156|BAUMGARTNER|11,448|95.13%|0.46%|0.65%|0.37%|1.46%|1.94%
3157|DEVORE|11,445|86.01%|6.47%|0.53%|1.14%|1.73%|4.12%
3158|HYMAN|11,436|61.91%|32.68%|0.53%|0.28%|1.72%|2.88%
3159|WENZEL|11,432|95.49%|0.34%|0.68%|0.23%|1.16%|2.10%
3160|JANSSEN|11,423|95.33%|0.28%|0.64%|0.33%|1.13%|2.29%
3161|LAUER|11,414|95.72%|0.30%|0.69%|0.13%|1.04%|2.12%
3162|GRESHAM|11,412|61.48%|33.18%|0.45%|0.38%|2.26%|2.26%
3163|FENNELL|11,410|65.96%|28.44%|0.39%|0.37%|2.03%|2.80%
3164|VEST|11,405|91.29%|3.72%|0.31%|1.03%|1.53%|2.13%
3165|SCHMID|11,400|95.47%|0.23%|0.84%|0.36%|1.15%|1.95%
3165|GROGAN|11,400|87.80%|7.28%|0.56%|0.58%|1.69%|2.09%
3167|RUPP|11,399|95.31%|0.34%|0.69%|0.23%|1.29%|2.14%
3168|CORRIGAN|11,396|95.10%|0.37%|0.68%|0.14%|1.22%|2.48%
3169|BREEDEN|11,395|88.82%|6.28%|0.42%|0.59%|2.03%|1.86%
3170|GOSSETT|11,389|86.92%|7.77%|0.37%|0.76%|1.81%|2.38%
3171|CAUSEY|11,387|74.30%|21.63%|0.39%|0.39%|1.69%|1.60%
3171|WAUGH|11,387|85.52%|9.06%|0.58%|0.83%|1.87%|2.14%
3173|ROUSH|11,386|96.44%|0.26%|0.51%|0.30%|1.26%|1.22%
3174|ZAMUDIO|11,384|4.35%|0.14%|0.58%|0.13%|0.12%|94.68%
3175|MANCINI|11,382|94.68%|0.39%|0.52%|0.10%|0.82%|3.50%
3176|WITHERS|11,381|73.81%|20.47%|0.62%|0.52%|2.17%|2.41%
3177|SISSON|11,380|90.48%|4.16%|0.59%|0.77%|1.92%|2.07%
3178|PEPPER|11,374|89.09%|5.15%|0.71%|0.62%|1.90%|2.53%
3179|CHOATE|11,372|89.69%|3.15%|0.60%|1.76%|2.32%|2.49%
3180|TOLENTINO|11,371|5.46%|0.56%|44.26%|0.11%|4.49%|45.12%
3181|WHELAN|11,363|95.07%|0.39%|0.68%|0.20%|1.22%|2.44%
3182|YAN|11,354|2.97%|(S)|94.06%|(S)|1.07%|1.33%
3183|MCNEELY|11,350|84.03%|10.65%|0.55%|0.57%|1.96%|2.25%
3184|CORRALES|11,348|5.30%|0.30%|3.56%|0.40%|0.34%|90.10%
3185|MURRELL|11,347|53.52%|40.58%|0.38%|0.40%|2.68%|2.44%
3186|BROWNLEE|11,344|58.17%|37.42%|0.57%|0.31%|1.74%|1.79%
3187|FULTZ|11,342|85.05%|10.34%|0.34%|0.52%|1.99%|1.76%
3188|HARLAN|11,339|83.72%|8.54%|0.93%|2.09%|2.05%|2.66%
3189|LINDQUIST|11,337|94.40%|0.75%|0.73%|0.43%|1.68%|2.01%
3190|GOODEN|11,335|31.87%|61.99%|0.30%|1.09%|2.30%|2.45%
3191|WHITESIDE|11,334|64.22%|29.37%|0.63%|0.39%|2.78%|2.61%
3192|GARDINER|11,331|85.54%|9.12%|0.60%|0.47%|1.71%|2.56%
3193|RODAS|11,327|7.12%|0.39%|0.74%|0.13%|0.25%|91.37%
3194|HAGGERTY|11,320|88.72%|6.35%|0.49%|0.36%|1.73%|2.34%
3195|SHULER|11,315|69.76%|26.02%|0.38%|0.54%|1.51%|1.79%
3196|GARVEY|11,307|89.63%|5.24%|0.86%|0.32%|1.48%|2.47%
3197|CARDOSO|11,304|33.53%|6.02%|0.96%|0.14%|0.68%|58.66%
3198|CARMAN|11,302|89.97%|2.65%|0.89%|1.34%|2.00%|3.15%
3198|NETTLES|11,302|57.08%|38.30%|0.36%|0.40%|1.94%|1.92%
3200|BURDETTE|11,284|87.73%|7.13%|0.33%|0.79%|1.71%|2.32%
3201|VILLAGOMEZ|11,282|3.05%|0.23%|2.18%|0.06%|0.46%|94.02%
3202|APODACA|11,280|12.50%|0.26%|0.44%|1.24%|0.52%|85.04%
3203|ROYER|11,279|92.40%|2.88%|0.58%|0.48%|1.35%|2.31%
3204|COLBY|11,278|93.16%|1.63%|0.80%|0.47%|1.70%|2.23%
3205|DAILY|11,276|85.08%|8.86%|0.73%|0.61%|1.95%|2.77%
3206|HAMMONS|11,273|84.56%|9.10%|0.33%|1.75%|2.15%|2.12%
3207|PEMBERTON|11,272|78.14%|15.03%|0.35%|1.67%|2.05%|2.76%
3208|WELLMAN|11,260|92.21%|3.27%|0.40%|0.67%|1.43%|2.02%
3209|MONTAGUE|11,258|66.10%|27.51%|0.60%|0.84%|2.07%|2.89%
3210|GASPAR|11,251|25.90%|0.68%|6.00%|0.33%|1.67%|65.42%
3211|PAULSEN|11,243|94.45%|0.36%|0.83%|0.71%|1.43%|2.21%
3212|HARWOOD|11,238|92.03%|1.25%|0.54%|1.71%|1.46%|3.02%
3212|CASTELLANO|11,238|51.38%|0.42%|2.68%|0.15%|1.16%|44.22%
3214|VICTOR|11,234|46.96%|30.97%|4.84%|3.12%|2.58%|11.52%
3215|STANFIELD|11,229|80.47%|13.97%|0.61%|0.47%|1.97%|2.50%
3215|BRONSON|11,229|75.69%|18.27%|0.69%|0.63%|2.14%|2.59%
3217|RUVALCABA|11,220|1.68%|0.08%|0.08%|0.15%|0.06%|97.95%
3218|NEWSOM|11,218|75.31%|18.24%|0.63%|0.84%|2.27%|2.71%
3219|SHIPP|11,217|69.70%|24.79%|0.54%|0.64%|2.12%|2.20%
3220|WREN|11,211|75.97%|18.10%|0.62%|0.71%|2.19%|2.41%
3220|DAO|11,211|1.71%|0.88%|94.37%|0.08%|1.92%|1.03%
3222|SAGE|11,207|89.42%|1.53%|0.85%|3.23%|1.96%|3.02%
3223|BROCKMAN|11,204|87.09%|7.91%|0.64%|0.52%|1.62%|2.22%
3224|NINO|11,202|8.37%|0.54%|1.99%|0.27%|0.38%|88.45%
3225|PARENT|11,193|92.70%|1.90%|0.74%|0.89%|1.77%|1.99%
3226|LENZ|11,191|94.62%|0.48%|0.74%|0.31%|1.26%|2.58%
3227|KECK|11,186|94.38%|0.84%|0.59%|0.50%|1.43%|2.26%
3228|HOUGHTON|11,184|92.52%|2.07%|0.50%|0.76%|1.69%|2.46%
3229|NOE|11,182|90.87%|0.78%|1.82%|0.55%|1.71%|4.27%
3230|BUNN|11,180|80.50%|14.09%|1.04%|0.55%|2.08%|1.74%
3231|SOUTH|11,178|88.15%|6.03%|0.87%|0.49%|1.87%|2.59%
3232|KOPP|11,175|95.70%|0.21%|0.66%|0.23%|1.37%|1.83%
3233|SNOWDEN|11,171|59.77%|34.38%|0.35%|0.48%|2.98%|2.03%
3234|MARTELL|11,158|65.51%|1.85%|0.63%|2.89%|1.76%|27.37%
3234|BRUNS|11,158|95.01%|1.34%|0.50%|0.32%|0.99%|1.83%
3236|BOYLES|11,156|88.00%|6.14%|0.76%|0.64%|2.23%|2.23%
3237|CAMARENA|11,154|3.69%|0.17%|0.17%|0.19%|0.17%|95.61%
3238|MOE|11,150|85.08%|2.92%|7.45%|0.39%|2.22%|1.94%
3239|HERZOG|11,146|95.75%|0.37%|0.49%|0.13%|1.09%|2.17%
3240|KIEFER|11,141|95.07%|0.21%|0.67%|0.22%|1.28%|2.55%
3241|CLARY|11,139|86.34%|8.44%|0.54%|0.60%|1.91%|2.17%
3241|AYRES|11,139|88.45%|5.85%|0.60%|0.40%|1.91%|2.78%
3243|AMIN|11,137|15.28%|7.33%|70.93%|0.25%|4.46%|1.75%
3244|WARDEN|11,135|87.74%|5.33%|0.51%|0.91%|2.51%|3.00%
3245|MUIR|11,130|88.31%|5.76%|0.83%|0.46%|1.52%|3.13%
3246|SAMSON|11,123|62.88%|9.00%|20.72%|0.76%|3.39%|3.25%
3247|EZELL|11,121|68.96%|26.50%|0.31%|0.57%|1.83%|1.84%
3248|SWITZER|11,114|90.96%|3.65%|0.67%|0.43%|1.66%|2.63%
3249|PARDO|11,104|20.48%|1.52%|1.88%|0.14%|0.51%|75.46%
3250|MULLIN|11,103|91.44%|3.14%|0.46%|0.81%|1.86%|2.29%
3250|ELLER|11,103|93.57%|1.48%|0.54%|0.98%|1.41%|2.02%
3252|INFANTE|11,102|14.59%|0.39%|4.07%|0.13%|0.26%|80.56%
3253|KROLL|11,098|94.50%|0.42%|0.81%|0.35%|1.55%|2.36%
3254|RIVERO|11,096|9.02%|0.78%|2.14%|0.10%|0.35%|87.61%
3255|SAUCEDA|11,093|6.08%|0.48%|0.41%|0.28%|0.31%|92.44%
3256|ZIELINSKI|11,087|95.82%|0.33%|0.52%|0.14%|1.03%|2.16%
3257|JEFFREY|11,085|76.72%|16.58%|0.94%|0.38%|2.14%|3.25%
3258|RAGAN|11,081|88.48%|2.68%|4.12%|0.58%|1.53%|2.61%
3259|BOSTIC|11,079|52.61%|42.76%|0.23%|0.46%|2.19%|1.74%
3260|KREBS|11,067|95.84%|0.24%|0.48%|0.27%|1.26%|1.91%
3261|CAMARILLO|11,066|4.67%|0.32%|2.10%|0.20%|0.56%|92.16%
3261|URENA|11,066|3.54%|0.54%|0.44%|0.17%|0.17%|95.13%
3263|PEEK|11,062|84.67%|10.11%|0.45%|0.53%|2.00%|2.24%
3264|SEELEY|11,061|92.43%|1.87%|0.68%|0.93%|1.98%|2.11%
3265|STRAND|11,051|90.32%|4.94%|0.59%|0.43%|1.62%|2.10%
3265|WYMAN|11,051|91.37%|3.13%|0.81%|0.89%|1.41%|2.40%
3267|GROOMS|11,045|77.58%|17.19%|0.30%|1.29%|2.18%|1.45%
3268|BEERS|11,043|94.60%|0.34%|0.54%|0.43%|1.63%|2.45%
3268|BARBA|11,043|19.36%|0.45%|3.69%|0.09%|0.53%|75.87%
3270|FREITAS|11,041|80.17%|1.77%|3.60%|0.26%|5.98%|8.21%
3271|BYRNES|11,039|95.33%|0.51%|0.60%|0.34%|1.29%|1.95%
3272|NESS|11,037|93.88%|0.85%|1.00%|0.73%|1.61%|1.93%
3273|ESTEVEZ|11,032|5.55%|0.44%|0.38%|0.05%|0.16%|93.42%
3274|ALANIS|11,029|4.65%|0.28%|0.29%|0.16%|0.12%|94.50%
3275|MORLEY|11,028|91.24%|3.36%|0.63%|0.48%|1.40%|2.89%
3275|KEEFE|11,028|95.45%|0.26%|0.68%|0.28%|1.31%|2.01%
3275|LLAMAS|11,028|4.33%|0.28%|3.78%|0.07%|0.24%|91.29%
3278|BRACKETT|11,027|83.24%|10.69%|0.53%|1.29%|2.03%|2.22%
3279|LIVELY|11,026|87.93%|6.79%|0.56%|0.54%|1.84%|2.34%
3280|LEAHY|11,014|95.41%|0.30%|0.63%|0.21%|1.21%|2.24%
3280|SELL|11,014|95.05%|0.64%|0.95%|0.39%|1.00%|1.96%
3282|MORTENSEN|11,013|93.48%|0.37%|0.92%|0.30%|1.53%|3.40%
3283|DOMINGO|11,012|7.95%|2.25%|55.38%|1.18%|6.05%|27.19%
3284|FANNING|11,007|88.27%|6.54%|0.46%|0.88%|1.84%|2.01%
3285|PALUMBO|11,005|94.91%|0.32%|0.65%|0.05%|0.98%|3.09%
3286|HARTMANN|11,000|95.03%|0.32%|0.91%|0.22%|1.32%|2.21%
3287|DIAL|10,997|67.35%|12.17%|1.67%|9.48%|2.06%|7.27%
3288|PINO|10,993|28.27%|1.54%|1.81%|7.28%|0.76%|60.34%
3289|NEEDHAM|10,983|90.39%|3.48%|0.97%|1.40%|1.53%|2.23%
3290|WHEAT|10,979|81.59%|12.55%|0.52%|0.62%|2.19%|2.53%
3291|TSAI|10,968|1.75%|(S)|94.57%|(S)|2.86%|0.67%
3292|NAGLE|10,963|93.53%|0.69%|2.13%|0.20%|1.35%|2.10%
3293|SIFUENTES|10,954|4.63%|0.19%|0.16%|0.15%|0.15%|94.72%
3294|HAMEL|10,944|93.41%|1.20%|0.63%|0.62%|1.82%|2.32%
3295|LANDEROS|10,934|3.59%|0.18%|0.11%|0.15%|0.12%|95.86%
3296|MASSIE|10,920|81.90%|12.29%|0.61%|0.36%|2.20%|2.64%
3297|PEDROZA|10,918|4.60%|0.18%|0.33%|0.14%|0.16%|94.59%
3298|MOREY|10,894|91.08%|1.24%|1.06%|0.80%|1.54%|4.29%
3299|LARIOS|10,887|3.68%|0.19%|0.48%|0.19%|0.14%|95.32%
3299|DEES|10,887|79.64%|15.05%|0.51%|1.10%|1.94%|1.76%
3301|BRANT|10,886|84.82%|8.63%|0.46%|2.06%|1.81%|2.22%
3302|CARVALHO|10,877|76.84%|4.96%|4.12%|0.12%|5.31%|8.64%
3303|MIGUEL|10,861|13.31%|3.11%|13.72%|4.90%|2.73%|62.23%
3304|AGEE|10,857|68.96%|25.85%|0.42%|0.43%|2.49%|1.84%
3305|ELROD|10,851|93.53%|2.35%|0.29%|0.69%|1.42%|1.72%
3306|MCLEMORE|10,850|63.44%|28.56%|0.43%|1.87%|3.32%|2.38%
3307|KUNTZ|10,848|95.42%|0.52%|0.55%|0.60%|1.24%|1.67%
3308|PAK|10,846|3.78%|(S)|92.02%|(S)|3.10%|0.88%
3309|OTOOLE|10,842|95.31%|0.46%|0.68%|0.15%|0.98%|2.43%
3310|HARDWICK|10,841|75.12%|19.27%|0.48%|0.99%|2.05%|2.09%
3310|SKIDMORE|10,841|92.55%|2.14%|0.43%|1.53%|1.35%|2.00%
3312|SEIBERT|10,826|95.10%|1.05%|0.56%|0.25%|1.03%|2.00%
3313|WORRELL|10,821|71.56%|22.22%|0.95%|0.43%|1.74%|3.11%
3313|BRISENO|10,821|4.86%|0.20%|0.25%|0.33%|0.14%|94.21%
3315|NOLEN|10,820|78.19%|16.42%|0.59%|0.53%|2.17%|2.10%
3316|HARDESTY|10,817|92.38%|2.24%|0.67%|0.43%|1.88%|2.41%
3317|PAULEY|10,809|92.45%|3.10%|0.44%|0.47%|1.33%|2.20%
3318|HADDAD|10,804|90.25%|1.02%|0.85%|0.11%|4.04%|3.73%
3319|REITER|10,802|94.99%|0.22%|0.68%|0.80%|1.23%|2.08%
3320|DUNAWAY|10,798|91.20%|4.22%|0.65%|0.36%|1.61%|1.95%
3320|VAN|10,798|22.18%|6.30%|67.23%|0.39%|2.10%|1.81%
3322|ROBINS|10,797|75.19%|18.78%|1.00%|0.45%|2.32%|2.26%
3323|LANEY|10,796|82.92%|11.81%|0.46%|0.79%|2.02%|2.00%
3324|CUSTER|10,790|93.41%|1.57%|0.61%|1.01%|1.49%|1.91%
3324|GAITHER|10,790|55.35%|38.57%|0.39%|0.65%|2.70%|2.34%
3326|VICENTE|10,789|11.07%|2.54%|9.55%|2.11%|1.10%|73.63%
3326|WOLFORD|10,789|91.83%|3.51%|0.78%|0.38%|1.57%|1.93%
3328|DANNER|10,786|83.91%|10.85%|0.53%|0.49%|2.01%|2.21%
3329|GATLIN|10,785|66.10%|28.28%|0.33%|0.54%|2.12%|2.62%
3330|DUNNING|10,784|80.64%|13.82%|0.49%|0.70%|2.10%|2.25%
3331|SALCIDO|10,776|6.59%|0.32%|0.22%|1.15%|0.25%|91.46%
3332|WILDE|10,766|94.64%|0.64%|0.54%|0.67%|1.17%|2.34%
3333|SOMERS|10,762|91.29%|2.56%|1.25%|0.46%|1.58%|2.85%
3334|DELAGARZA|10,759|7.63%|0.13%|0.23%|0.16%|0.16%|91.69%
3335|PLUNKETT|10,758|85.34%|8.47%|1.13%|0.58%|2.13%|2.35%
3336|MCCLOSKEY|10,756|93.73%|0.58%|0.67%|1.46%|1.19%|2.37%
3337|MENDIOLA|10,752|6.64%|0.31%|14.69%|0.15%|3.02%|75.19%
3338|MEDLIN|10,750|90.50%|4.78%|0.28%|0.68%|1.75%|2.01%
3339|MILLAN|10,733|11.26%|0.60%|3.37%|0.11%|0.47%|84.19%
3340|BOEHM|10,730|95.81%|0.24%|0.56%|0.30%|1.11%|1.99%
3341|MARR|10,724|88.34%|4.26%|1.91%|0.64%|2.02%|2.82%
3342|DRURY|10,721|94.73%|0.42%|0.45%|0.63%|1.46%|2.30%
3343|LENNON|10,720|79.90%|14.50%|0.69%|0.29%|1.86%|2.77%
3344|MARCH|10,719|77.95%|16.06%|0.68%|0.41%|2.11%|2.79%
3345|HORAN|10,711|92.40%|0.68%|0.54%|0.19%|1.15%|5.04%
3346|CHRISTENSON|10,707|94.10%|0.53%|0.66%|0.64%|1.64%|2.42%
3347|ARANA|10,698|12.87%|1.62%|3.90%|0.10%|1.39%|80.12%
3348|JOSE|10,697|15.07%|2.56%|36.92%|5.95%|2.09%|37.40%
3349|BEAULIEU|10,695|88.75%|2.69%|0.70%|3.94%|1.96%|1.95%
3350|BONE|10,692|83.82%|8.54%|1.03%|0.71%|1.66%|4.24%
3351|FENG|10,687|1.89%|(S)|96.40%|(S)|1.06%|0.41%
3352|ENG|10,682|13.50%|(S)|77.38%|(S)|5.96%|2.79%
3353|FARROW|10,672|65.94%|27.46%|0.52%|1.09%|2.87%|2.13%
3354|ISLAM|10,670|3.43%|3.89%|87.78%|0.49%|3.33%|1.09%
3355|STOWE|10,668|84.15%|10.25%|0.64%|0.54%|1.84%|2.58%
3356|OLGUIN|10,660|6.83%|0.38%|0.29%|0.99%|0.38%|91.12%
3357|YOUNGER|10,658|64.46%|28.15%|0.80%|0.60%|2.96%|3.04%
3358|TORO|10,650|14.92%|1.08%|0.69%|0.86%|0.56%|81.88%
3359|KITCHENS|10,647|82.76%|12.23%|0.49%|0.57%|1.73%|2.23%
3360|LIBBY|10,631|94.43%|0.90%|0.64%|0.84%|1.48%|1.71%
3360|CLAWSON|10,631|92.85%|2.32%|0.54%|0.98%|1.38%|1.93%
3362|CRIDER|10,621|89.82%|5.60%|0.56%|0.31%|1.96%|1.75%
3363|NEWKIRK|10,620|60.99%|33.74%|0.39%|0.49%|2.29%|2.11%
3364|MALCOLM|10,618|65.17%|29.83%|0.41%|0.70%|1.70%|2.19%
3365|MONTENEGRO|10,606|6.89%|0.45%|3.43%|0.14%|0.51%|88.57%
3366|GULLEY|10,605|57.77%|37.01%|0.34%|0.49%|2.37%|2.03%
3367|MAPLES|10,603|89.04%|5.90%|0.35%|0.82%|1.90%|1.99%
3368|GALARZA|10,601|5.51%|0.75%|0.32%|0.12%|0.26%|93.04%
3369|WENGER|10,596|96.36%|0.40%|0.45%|0.16%|1.04%|1.59%
3370|ZELLER|10,595|94.93%|0.50%|0.49%|0.36%|1.28%|2.44%
3371|CARBONE|10,591|93.20%|0.37%|0.54%|0.31%|1.03%|4.55%
3372|MAXEY|10,584|73.20%|20.36%|0.64%|0.91%|2.50%|2.39%
3373|NARVAEZ|10,579|5.13%|0.62%|3.02%|0.10%|0.45%|90.66%
3374|PENG|10,575|2.61%|0.38%|76.04%|0.05%|1.24%|19.69%
3375|PICHARDO|10,572|3.42%|0.58%|0.22%|0.21%|0.09%|95.49%
3376|STEPP|10,571|90.40%|4.76%|0.40%|0.86%|1.89%|1.69%
3377|FLOREZ|10,570|9.39%|0.56%|0.82%|0.72%|0.45%|88.05%
3378|TERRAZAS|10,569|5.29%|0.21%|0.25%|0.46%|0.18%|93.61%
3379|AHN|10,567|3.44%|0.14%|93.82%|0.00%|2.21%|0.39%
3380|MCINTIRE|10,566|92.27%|2.28%|0.51%|0.79%|1.61%|2.55%
3381|PULLEN|10,565|78.03%|16.79%|0.50%|0.56%|1.86%|2.25%
3382|PHELAN|10,562|92.98%|1.30%|0.64%|0.77%|1.44%|2.87%
3383|PARRY|10,555|90.79%|3.21%|1.15%|0.41%|1.77%|2.67%
3383|CHARLTON|10,555|79.64%|14.89%|0.63%|0.49%|1.98%|2.37%
3385|VAIL|10,554|86.42%|4.94%|1.02%|0.44%|1.96%|5.22%
3386|SCHROCK|10,549|95.94%|0.62%|0.37%|0.47%|1.20%|1.39%
3387|HILLER|10,546|87.02%|7.98%|0.46%|0.33%|1.56%|2.64%
3387|IGLESIAS|10,546|8.03%|0.45%|3.09%|0.08%|0.48%|87.87%
3389|BAYER|10,544|94.79%|0.68%|0.71%|0.11%|0.93%|2.77%
3390|SAGER|10,541|92.54%|2.12%|1.32%|0.33%|1.72%|1.97%
3391|KINDER|10,539|90.32%|4.72%|0.74%|0.48%|1.42%|2.32%
3392|KOONTZ|10,538|93.00%|2.87%|0.49%|0.41%|1.59%|1.64%
3392|CEDILLO|10,538|3.55%|0.12%|0.38%|0.14%|0.15%|95.65%
3394|VILLATORO|10,535|2.52%|0.55%|0.25%|0.07%|0.09%|96.52%
3395|OSHEA|10,531|95.27%|0.56%|0.66%|0.16%|0.71%|2.64%
3396|KIMMEL|10,528|95.68%|0.43%|0.57%|0.37%|1.28%|1.67%
3397|CONTI|10,526|92.56%|0.80%|1.04%|0.12%|1.23%|4.26%
3398|TURLEY|10,524|88.71%|5.34%|0.54%|0.76%|2.08%|2.57%
3398|BEHRENS|10,524|93.95%|0.50%|0.61%|0.44%|1.07%|3.43%
3400|ACKER|10,519|87.02%|8.23%|0.48%|0.45%|1.81%|2.02%
3401|CRIST|10,518|93.74%|1.75%|0.53%|0.30%|1.44%|2.23%
3401|KEMPER|10,518|89.45%|5.95%|0.49%|0.42%|1.50%|2.19%
3403|CURRIER|10,513|94.97%|0.34%|0.57%|0.45%|1.35%|2.32%
3404|BRODERICK|10,504|90.45%|4.39%|0.74%|0.24%|1.20%|2.98%
3405|WALDROP|10,503|93.38%|2.90%|0.50%|0.34%|1.47%|1.40%
3406|LEMKE|10,501|95.36%|0.33%|0.56%|0.52%|1.30%|1.91%
3407|SNEAD|10,500|62.78%|31.21%|0.51%|0.85%|2.70%|1.95%
3408|SEIFERT|10,499|95.32%|0.34%|0.59%|0.13%|1.10%|2.51%
3409|RATCLIFF|10,497|73.94%|20.32%|0.45%|0.62%|2.06%|2.61%
3409|INGLE|10,497|91.33%|1.09%|1.45%|0.86%|1.75%|3.52%
3409|FLANNERY|10,497|95.48%|0.49%|0.47%|0.29%|1.34%|1.93%
3412|OLIVO|10,483|16.91%|0.59%|0.50%|0.09%|0.30%|81.62%
3413|WINCHESTER|10,480|78.17%|15.49%|0.79%|1.08%|2.34%|2.14%
3414|JUDGE|10,453|76.09%|15.43%|3.71%|0.80%|1.77%|2.19%
3415|SERRATO|10,449|4.47%|0.11%|0.46%|0.11%|0.15%|94.70%
3416|AMBRIZ|10,445|2.67%|0.09%|0.14%|0.11%|0.11%|96.88%
3417|GANDY|10,444|65.94%|27.80%|0.88%|0.52%|2.34%|2.53%
3418|SALES|10,439|39.21%|22.13%|14.90%|0.66%|2.75%|20.36%
3419|FOGLE|10,434|82.09%|13.71%|0.54%|0.36%|1.33%|1.96%
3420|PAEZ|10,433|6.00%|0.29%|3.04%|0.12%|0.35%|90.19%
3421|JIN|10,432|1.78%|0.19%|96.30%|0.19%|1.13%|0.40%
3421|BRINKMAN|10,432|95.66%|0.25%|0.55%|0.56%|1.19%|1.80%
3423|CONDE|10,430|16.45%|6.52%|3.68%|0.97%|0.58%|71.80%
3424|MONSON|10,425|89.50%|3.41%|0.86%|0.25%|1.22%|4.76%
3425|ETHERIDGE|10,420|74.68%|20.07%|0.33%|0.65%|1.93%|2.34%
3425|VIEIRA|10,420|83.38%|6.03%|1.25%|0.46%|2.41%|6.48%
3427|GRISWOLD|10,417|90.63%|4.27%|0.78%|0.45%|1.66%|2.21%
3428|GASKINS|10,414|56.36%|38.17%|0.49%|0.38%|2.85%|1.75%
3429|MCCLANAHAN|10,407|88.77%|6.19%|0.39%|0.52%|1.69%|2.44%
3430|WESTMORELAND|10,399|77.00%|18.45%|0.33%|0.61%|1.75%|1.87%
